VäteMätning1
Integration time [ms]: 150,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
387,529;  104,229;   29,743;    0,000
387,694;   55,857;   10,673;    0,000
387,859;  -20,291;  -90,591;    0,000
388,024;    9,197;  -57,948;    0,000
388,190;  119,178;   12,398;    0,000
388,355;   30,778;  -41,442;    0,000
388,520;   50,001;   -0,688;    0,000
388,685;   19,133;  -38,858;    0,000
388,850;   57,194;  -23,516;    0,000
389,015;   64,629;  -20,697;    0,000
389,181;   43,658;   24,313;    0,000
389,346;    4,981;  -46,012;    0,000
389,511;  -12,986;  -53,853;    0,000
389,676;   30,763;   22,463;    0,000
389,841;  123,915;  103,947;    0,000
390,006;   -2,315;  -66,844;    0,000
390,171;   98,400;   63,552;    0,000
390,336;   56,266;   16,232;    0,000
390,501;   29,689;   -9,245;    0,000
390,666;   26,101;  -39,819;    0,000
390,832;    1,308;  -28,251;    0,000
390,997;   -7,797;  -41,710;    0,000
391,162;  115,268;   26,761;    0,000
391,327;  -14,507;  -57,577;    0,000
391,492;   19,283;  -19,243;    0,000
391,657;   -4,332;  -51,169;    0,000
391,822;  -40,544;  -83,065;    0,000
391,987;   11,804;  -45,419;    0,000
392,152;   21,268;  -41,769;    0,000
392,317;  114,756;   48,235;    0,000
392,482;   37,286;   -3,044;    0,000
392,647;   16,664;  -39,468;    0,000
392,812;   19,608;  -29,621;    0,000
392,977;   77,678;   33,089;    0,000
393,142;   -2,562;  -41,321;    0,000
393,307;   30,041;  -19,061;    0,000
393,472;  -38,700;  -76,639;    0,000
393,637;  -28,443;  -67,727;    0,000
393,802;  -27,786;  -65,792;    0,000
393,967;   31,160;  -37,027;    0,000
394,132;   64,227;   45,643;    0,000
394,296;  112,336;  103,910;    0,000
394,461;   78,756;    6,735;    0,000
394,626;   47,433;   -0,828;    0,000
394,791;   85,785;   60,686;    0,000
394,956;  118,249;  120,606;    0,000
395,121;   46,414;    4,817;    0,000
395,286;   -0,766;  -66,068;    0,000
395,451;   36,386;    9,695;    0,000
395,616;   95,936;   36,510;    0,000
395,781;   55,716;   32,216;    0,000
395,945;   44,348;    7,098;    0,000
396,110;   41,549;    4,406;    0,000
396,275;   46,611;   22,788;    0,000
396,440;   74,818;   37,486;    0,000
396,605;   39,316;    7,247;    0,000
396,770;   28,704;  -22,119;    0,000
396,935;  124,683;   22,557;    0,000
397,099;   36,851;  -59,364;    0,000
397,264;   34,762;    3,872;    0,000
397,429;  -26,207;  -79,807;    0,000
397,594;  -40,659;  -48,322;    0,000
397,759;   93,657;   47,043;    0,000
397,923;   -0,036;  -55,238;    0,000
398,088;  -24,781;  -62,933;    0,000
398,253;  152,851;  109,006;    0,000
398,418;   30,711;  -18,652;    0,000
398,582;    3,749;  -11,794;    0,000
398,747;  -33,925;  -71,071;    0,000
398,912;   63,659;   13,734;    0,000
399,077;  -33,621;  -47,073;    0,000
399,241;    7,983;  -35,513;    0,000
399,406;   79,886;   46,256;    0,000
399,571;   64,897;   16,452;    0,000
399,736;   67,873;   42,669;    0,000
399,900;    5,630;  -79,518;    0,000
400,065;   44,693;   31,354;    0,000
400,230;   27,826;  -32,226;    0,000
400,394;   27,664;  -15,307;    0,000
400,559;  -27,527;  -66,901;    0,000
400,724;  -58,489;  -63,352;    0,000
400,888;   65,259;   -2,536;    0,000
401,053;  -10,481;  -31,654;    0,000
401,218;   -7,073;  -23,157;    0,000
401,382;    0,941;  -22,731;    0,000
401,547;   59,063;   10,954;    0,000
